starttime_VCO2_6262_1,area_VCO2_6262_1
09:13:47,.270211
09:15:23,7.918548E-02
09:16:41,7.643881E-02
09:17:51,8.799823E-02
09:19:04,9.213117E-02
09:20:29,.0710906
09:21:46,6.756712E-02
09:23:11,6.457309E-02
09:24:26,7.149906E-02
09:25:53,.1273376
09:27:23,.7444162
09:28:50,4.070289E-02
09:30:07,4.996618E-02
09:31:24,4.904046E-02
09:32:44,3.900706E-02
09:34:05,5.273165E-02
09:35:22,6.717601E-02
09:36:47,3.771725E-03
09:38:08,6.301344E-02
09:39:26,.3191873
09:40:41,.0451839
09:42:04,5.95366E-03
09:43:10,8.059383E-03
09:13:47,1.330061
09:15:23,.1438509
09:16:41,.1037605
09:17:51,.1075725
09:19:04,.1098465
09:20:29,.1413264
09:21:46,.1170074
09:23:11,7.507507E-02
09:24:26,.1429358
09:25:53,.1821059
09:27:23,.1035181
09:28:50,.1172832
09:30:07,.1222633
09:31:24,.1111699
09:32:44,9.892144E-02
09:34:05,.1254598
09:35:22,.1789727
09:36:47,.1303811
09:38:08,8.277915E-02
09:39:26,.1167093
09:40:41,7.334831E-02
09:42:04,7.305022E-03
09:43:10,1.980133E-02
