starttime_VCO2_6262_1,area_VCO2_6262_1
09:35:09,.6921493
09:36:50,1.397079
09:38:38,.0783759
09:44:55,.1420783
09:46:45,.1821803
09:48:14,.10714
09:49:44,6.023146E-02
09:51:10,.7675437
09:52:36,.1629043
09:54:00,.5922799
09:55:32,.1228143
09:57:11,.6322609
09:58:48,.5893537
10:00:27,.1706449
10:01:52,.6255368
10:03:19,8.537121E-02
10:04:56,6.889826E-02
10:06:15,9.477513E-02
10:07:44,.7172696
10:09:10,.180665
10:10:40,.1371702
10:12:10,7.302742E-02
10:13:33,.6885768
10:14:55,.1004752
10:16:09,7.967365E-02
10:17:44,.9351721
10:19:16,.394223
10:20:48,7.804903E-02
10:22:18,9.581582E-02
10:23:51,.1346486
10:25:21,.118759
10:26:39,.2502252
10:27:56,.7581469
10:29:18,1.485431E-02
10:30:26,1.273204E-02
09:35:09,.3277086
09:36:50,9.541299E-02
09:38:38,5.070808
09:44:55,.7198915
09:46:45,.2068476
09:48:14,.7775224
09:49:44,.2155528
09:51:10,.1791101
09:52:36,.1468133
09:54:00,.1952691
09:55:32,.1354764
09:57:11,1.522838
09:58:48,2.024637
10:00:27,.1159819
10:01:52,.1447016
10:03:19,1.041351
10:04:56,.164958
10:06:15,.5621437
10:07:44,.2165338
10:09:10,1.795423
10:10:40,1.438319
10:12:10,.2254359
10:13:33,.164487
10:14:55,.2197166
10:16:09,1.701253
10:17:44,1.034339
10:19:16,1.512593
10:20:48,1.529388
10:22:18,1.44075
10:23:51,1.012606
10:25:21,.207454
10:26:39,.1821775
10:27:56,.125583
10:29:18,1.955313E-02
10:30:26,3.399888E-02
