starttime_VCO2_6262_1,area_VCO2_6262_1
24:11:43,1.089783
24:13:29,.1054478
24:15:00,.1443206
24:16:15,.1263794
24:17:44,.6061329
24:19:14,.5236538
24:20:39,6.333439E-02
24:21:10,3.902546E-02
24:22:13,.4748264
24:24:05,.0819971
24:25:39,.1023522
24:27:27,.8106879
24:28:59,.529234
24:30:39,.1295896
24:32:01,.104281
24:33:24,.0755858
24:34:54,5.338086E-02
24:36:25,9.359194E-02
24:37:44,.1007284
24:39:07,.1214513
24:40:38,.2342609
24:42:00,.1164326
24:43:24,.8351452
24:44:48,.6399549
24:46:17,9.284262E-02
24:47:55,1.095411E-02
24:49:35,1.092025E-02
24:50:41,1.194289E-03
24:11:43,.7970409
24:13:29,1.526832
24:15:00,.1374362
24:16:15,1.347847
24:17:44,.2503236
24:19:14,.1229973
24:20:39,.8427432
24:21:10,.7948943
24:22:13,.1667174
24:24:05,1.381015
24:25:39,1.659547
24:27:27,1.113622
24:28:59,1.842402
24:30:39,.1892692
24:32:01,.1909556
24:33:24,.883836
24:34:54,.903783
24:36:25,.2138813
24:37:44,.2436844
24:39:07,1.214806
24:40:38,.2106191
24:42:00,1.330453
24:43:24,.2861986
24:44:48,1.208484
24:46:17,1.157779
24:47:55,1.634524
24:49:35,2.540409E-02
24:50:41,2.420815E-02
