starttime_VCO2_6262_1,area_VCO2_6262_1
08:01:26,1.246451
08:03:05,.1016724
08:04:46,7.924296E-02
08:06:23,.1393141
08:07:36,.4835936
08:09:02,8.062631E-02
08:10:22,8.136381E-02
08:11:35,.7068794
08:13:00,.4564273
08:14:32,.1637456
08:15:44,.1467018
08:16:58,.1703126
08:18:32,.1042432
08:19:45,.1041749
08:21:09,.9703506
08:22:38,8.590582E-02
08:24:13,.1892381
08:25:26,1.317079E-02
08:26:27,1.691409E-02
08:01:26,1.165804
08:03:05,1.259869
08:04:46,1.494926
08:06:23,.35266
08:07:36,.2009276
08:09:02,.2083964
08:10:22,.1838142
08:11:35,.2351255
08:13:00,1.355645
08:14:32,.1966697
08:15:44,.2410895
08:16:58,1.301926
08:18:32,.1440813
08:19:45,1.23907
08:21:09,1.930172
08:22:38,1.706424
08:24:13,2.427221E-02
08:25:26,2.150253E-02
08:26:27,9.520703E-04
