starttime_VCO2_6262_1,area_VCO2_6262_1
10:30:56,.7122925
10:32:46,.1733146
10:34:33,6.616136E-02
10:36:12,9.899621E-02
10:38:05,6.876256E-02
10:39:55,7.482617E-02
10:41:26,.6901464
10:44:03,.1102577
10:45:42,.1207115
10:47:15,.1017179
10:49:02,8.140132E-02
10:51:29,.1000382
10:52:57,.4382766
10:54:33,8.692321E-02
10:55:56,6.485485E-02
10:57:50,7.439271E-02
10:59:54,.8781691
11:02:32,9.019058E-02
11:04:23,.1830218
11:06:04,.113802
11:07:42,7.868242E-02
11:09:33,.1235464
11:11:00,3.780999E-02
11:13:58,.7776923
11:15:51,3.082223E-02
11:19:36,.1181989
11:23:21,8.815025E-02
11:25:00,.1073789
11:26:57,.8177781
11:28:48,.1132648
11:30:37,5.473879E-02
11:32:22,5.915365E-02
11:34:00,.1395189
11:35:21,.1180558
11:37:00,.5973625
11:38:33,.5436837
11:41:12,.143254
11:42:45,.0636676
11:44:13,.1350936
11:45:40,8.572233E-02
11:48:25,.1065288
11:50:48,7.285109E-02
11:52:19,.501096
10:30:56,.9323227
10:32:46,.2176047
10:34:33,.133528
10:36:12,.1107911
10:38:05,.2987265
10:39:55,.1397824
10:41:26,.2313015
10:44:03,.6416492
10:45:42,.2062501
10:47:15,1.548859
10:49:02,.9277479
10:51:29,.1874784
10:52:57,.1560094
10:54:33,.1275078
10:55:56,1.140334
10:57:50,1.422971
10:59:54,.1605662
11:02:32,1.504641
11:04:23,.2351616
11:06:04,.1321199
11:07:42,.18856
11:09:33,.1320758
11:11:00,.213035
11:13:58,.1130946
11:15:51,.072116
11:19:36,.1632339
11:23:21,.1593711
11:25:00,.1805714
11:26:57,1.599174
11:28:48,1.683671
11:30:37,.1642394
11:32:22,.1483462
11:34:00,.1110691
11:35:21,.1325316
11:37:00,9.739225E-02
11:38:33,.1626049
11:41:12,.2888319
11:42:45,.1813071
11:44:13,8.043138E-02
11:45:40,.1169312
11:48:25,.1208699
11:50:48,.1102494
11:52:19,.1779577
