starttime_VCO2_6262_1,area_VCO2_6262_1,n,licor,ind_id,tape
10:44:39,0.146217,1,7000,1,white
10:45:41,1.043665,2,7000,2,white
10:46:57,7.39E-02,3,7000,3,white
10:48:01,9.07E-03,4,7000,4,white
10:48:55,3.67E-02,5,7000,5,white
10:44:39,1.06E-03,1,6262,,
10:45:41,8.87E-04,2,6262,,
10:46:57,-8.73E-04,3,6262,,
10:48:01,-8.59E-04,4,6262,,
10:48:55,-1.00E-03,5,6262,,
