,read_day,trik_ID,bins,counts,light_status,uniqueID,eclosion_date,eclosion_days,well_id,organism,Trikinetics_entry_LD_time,trik_cohort
1,1,1,0:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2,1,1,0:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
3,1,1,0:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
4,1,1,1:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5,1,1,1:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
6,1,1,1:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7,1,1,1:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
8,1,1,2:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
9,1,1,2:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
10,1,1,2:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
11,1,1,2:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
12,1,1,3:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
13,1,1,3:15,1,0,4o60,9/27/17,32,C6,fly,16:54,2
14,1,1,3:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
15,1,1,3:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
16,1,1,4:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
17,1,1,4:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
18,1,1,4:30,1,0,4o60,9/27/17,32,C6,fly,16:54,2
19,1,1,4:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
20,1,1,5:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
21,1,1,5:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
22,1,1,5:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
23,1,1,5:45,1,0,4o60,9/27/17,32,C6,fly,16:54,2
24,1,1,6:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
25,1,1,6:15,51,0.933333333,4o60,9/27/17,32,C6,fly,16:54,2
26,1,1,6:30,10,1,4o60,9/27/17,32,C6,fly,16:54,2
27,1,1,6:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
28,1,1,7:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
29,1,1,7:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
30,1,1,7:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
31,1,1,7:45,1,1,4o60,9/27/17,32,C6,fly,16:54,2
32,1,1,8:00,7,1,4o60,9/27/17,32,C6,fly,16:54,2
33,1,1,8:15,42,1,4o60,9/27/17,32,C6,fly,16:54,2
34,1,1,8:30,13,1,4o60,9/27/17,32,C6,fly,16:54,2
35,1,1,8:45,42,1,4o60,9/27/17,32,C6,fly,16:54,2
36,1,1,9:00,19,1,4o60,9/27/17,32,C6,fly,16:54,2
37,1,1,9:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
38,1,1,9:30,20,1,4o60,9/27/17,32,C6,fly,16:54,2
39,1,1,9:45,5,1,4o60,9/27/17,32,C6,fly,16:54,2
40,1,1,10:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
41,1,1,10:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
42,1,1,10:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
43,1,1,10:45,20,1,4o60,9/27/17,32,C6,fly,16:54,2
44,1,1,11:00,22,1,4o60,9/27/17,32,C6,fly,16:54,2
45,1,1,11:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
46,1,1,11:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
47,1,1,11:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
48,1,1,12:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
49,1,1,12:15,14,1,4o60,9/27/17,32,C6,fly,16:54,2
50,1,1,12:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
51,1,1,12:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
52,1,1,13:00,15,1,4o60,9/27/17,32,C6,fly,16:54,2
53,1,1,13:15,11,1,4o60,9/27/17,32,C6,fly,16:54,2
54,1,1,13:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
55,1,1,13:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
56,1,1,14:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
57,1,1,14:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
58,1,1,14:30,3,1,4o60,9/27/17,32,C6,fly,16:54,2
59,1,1,14:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
60,1,1,15:00,8,1,4o60,9/27/17,32,C6,fly,16:54,2
61,1,1,15:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
62,1,1,15:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
63,1,1,15:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
64,1,1,16:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
65,1,1,16:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
66,1,1,16:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
67,1,1,16:45,1,1,4o60,9/27/17,32,C6,fly,16:54,2
68,1,1,17:00,7,1,4o60,9/27/17,32,C6,fly,16:54,2
69,1,1,17:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
70,1,1,17:30,14,1,4o60,9/27/17,32,C6,fly,16:54,2
71,1,1,17:45,19,1,4o60,9/27/17,32,C6,fly,16:54,2
72,1,1,18:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
73,1,1,18:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
74,1,1,18:30,4,1,4o60,9/27/17,32,C6,fly,16:54,2
75,1,1,18:45,5,1,4o60,9/27/17,32,C6,fly,16:54,2
76,1,1,19:00,17,1,4o60,9/27/17,32,C6,fly,16:54,2
77,1,1,19:15,16,1,4o60,9/27/17,32,C6,fly,16:54,2
78,1,1,19:30,1,1,4o60,9/27/17,32,C6,fly,16:54,2
79,1,1,19:45,1,1,4o60,9/27/17,32,C6,fly,16:54,2
80,1,1,20:00,0,0.933333333,4o60,9/27/17,32,C6,fly,16:54,2
81,1,1,20:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
82,1,1,20:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
83,1,1,20:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
84,1,1,21:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
85,1,1,21:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
86,1,1,21:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
87,1,1,21:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
88,1,1,22:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
89,1,1,22:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
90,1,1,22:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
91,1,1,22:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
92,1,1,23:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
93,1,1,23:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
94,1,1,23:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
95,1,1,23:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
96,1,1,24:00:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
97,1,1,NA,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2620,2,1,0:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2621,2,1,0:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2622,2,1,0:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2623,2,1,1:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2624,2,1,1:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2625,2,1,1:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2626,2,1,1:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2627,2,1,2:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2628,2,1,2:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2629,2,1,2:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2630,2,1,2:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2631,2,1,3:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2632,2,1,3:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2633,2,1,3:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2634,2,1,3:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2635,2,1,4:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2636,2,1,4:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2637,2,1,4:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2638,2,1,4:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2639,2,1,5:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2640,2,1,5:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2641,2,1,5:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2642,2,1,5:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2643,2,1,6:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2644,2,1,6:15,21,0.933333333,4o60,9/27/17,32,C6,fly,16:54,2
2645,2,1,6:30,22,1,4o60,9/27/17,32,C6,fly,16:54,2
2646,2,1,6:45,43,1,4o60,9/27/17,32,C6,fly,16:54,2
2647,2,1,7:00,20,1,4o60,9/27/17,32,C6,fly,16:54,2
2648,2,1,7:15,21,1,4o60,9/27/17,32,C6,fly,16:54,2
2649,2,1,7:30,28,1,4o60,9/27/17,32,C6,fly,16:54,2
2650,2,1,7:45,9,1,4o60,9/27/17,32,C6,fly,16:54,2
2651,2,1,8:00,1,1,4o60,9/27/17,32,C6,fly,16:54,2
2652,2,1,8:15,3,1,4o60,9/27/17,32,C6,fly,16:54,2
2653,2,1,8:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2654,2,1,8:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2655,2,1,9:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2656,2,1,9:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2657,2,1,9:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2658,2,1,9:45,30,1,4o60,9/27/17,32,C6,fly,16:54,2
2659,2,1,10:00,3,1,4o60,9/27/17,32,C6,fly,16:54,2
2660,2,1,10:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2661,2,1,10:30,1,1,4o60,9/27/17,32,C6,fly,16:54,2
2662,2,1,10:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2663,2,1,11:00,4,1,4o60,9/27/17,32,C6,fly,16:54,2
2664,2,1,11:15,18,1,4o60,9/27/17,32,C6,fly,16:54,2
2665,2,1,11:30,3,1,4o60,9/27/17,32,C6,fly,16:54,2
2666,2,1,11:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2667,2,1,12:00,8,1,4o60,9/27/17,32,C6,fly,16:54,2
2668,2,1,12:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2669,2,1,12:30,5,1,4o60,9/27/17,32,C6,fly,16:54,2
2670,2,1,12:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2671,2,1,13:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2672,2,1,13:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2673,2,1,13:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2674,2,1,13:45,1,1,4o60,9/27/17,32,C6,fly,16:54,2
2675,2,1,14:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2676,2,1,14:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2677,2,1,14:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2678,2,1,14:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2679,2,1,15:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2680,2,1,15:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2681,2,1,15:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2682,2,1,15:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2683,2,1,16:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2684,2,1,16:15,14,1,4o60,9/27/17,32,C6,fly,16:54,2
2685,2,1,16:30,7,1,4o60,9/27/17,32,C6,fly,16:54,2
2686,2,1,16:45,4,1,4o60,9/27/17,32,C6,fly,16:54,2
2687,2,1,17:00,15,1,4o60,9/27/17,32,C6,fly,16:54,2
2688,2,1,17:15,25,1,4o60,9/27/17,32,C6,fly,16:54,2
2689,2,1,17:30,11,1,4o60,9/27/17,32,C6,fly,16:54,2
2690,2,1,17:45,10,1,4o60,9/27/17,32,C6,fly,16:54,2
2691,2,1,18:00,35,1,4o60,9/27/17,32,C6,fly,16:54,2
2692,2,1,18:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2693,2,1,18:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2694,2,1,18:45,24,1,4o60,9/27/17,32,C6,fly,16:54,2
2695,2,1,19:00,14,1,4o60,9/27/17,32,C6,fly,16:54,2
2696,2,1,19:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
2697,2,1,19:30,12,1,4o60,9/27/17,32,C6,fly,16:54,2
2698,2,1,19:45,13,1,4o60,9/27/17,32,C6,fly,16:54,2
2699,2,1,20:00,6,0.933333333,4o60,9/27/17,32,C6,fly,16:54,2
2700,2,1,20:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2701,2,1,20:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2702,2,1,20:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2703,2,1,21:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2704,2,1,21:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2705,2,1,21:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2706,2,1,21:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2707,2,1,22:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2708,2,1,22:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2709,2,1,22:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2710,2,1,22:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2711,2,1,23:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2712,2,1,23:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2713,2,1,23:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2714,2,1,23:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2715,2,1,24:00:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
2716,2,1,NA,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5239,3,1,0:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5240,3,1,0:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5241,3,1,0:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5242,3,1,1:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5243,3,1,1:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5244,3,1,1:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5245,3,1,1:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5246,3,1,2:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5247,3,1,2:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5248,3,1,2:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5249,3,1,2:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5250,3,1,3:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5251,3,1,3:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5252,3,1,3:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5253,3,1,3:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5254,3,1,4:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5255,3,1,4:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5256,3,1,4:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5257,3,1,4:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5258,3,1,5:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5259,3,1,5:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5260,3,1,5:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5261,3,1,5:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5262,3,1,6:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5263,3,1,6:15,16,0.933333333,4o60,9/27/17,32,C6,fly,16:54,2
5264,3,1,6:30,14,1,4o60,9/27/17,32,C6,fly,16:54,2
5265,3,1,6:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5266,3,1,7:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5267,3,1,7:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5268,3,1,7:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5269,3,1,7:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5270,3,1,8:00,6,1,4o60,9/27/17,32,C6,fly,16:54,2
5271,3,1,8:15,18,1,4o60,9/27/17,32,C6,fly,16:54,2
5272,3,1,8:30,16,1,4o60,9/27/17,32,C6,fly,16:54,2
5273,3,1,8:45,15,1,4o60,9/27/17,32,C6,fly,16:54,2
5274,3,1,9:00,33,1,4o60,9/27/17,32,C6,fly,16:54,2
5275,3,1,9:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5276,3,1,9:30,1,1,4o60,9/27/17,32,C6,fly,16:54,2
5277,3,1,9:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5278,3,1,10:00,7,1,4o60,9/27/17,32,C6,fly,16:54,2
5279,3,1,10:15,11,1,4o60,9/27/17,32,C6,fly,16:54,2
5280,3,1,10:30,24,1,4o60,9/27/17,32,C6,fly,16:54,2
5281,3,1,10:45,37,1,4o60,9/27/17,32,C6,fly,16:54,2
5282,3,1,11:00,15,1,4o60,9/27/17,32,C6,fly,16:54,2
5283,3,1,11:15,19,1,4o60,9/27/17,32,C6,fly,16:54,2
5284,3,1,11:30,3,1,4o60,9/27/17,32,C6,fly,16:54,2
5285,3,1,11:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5286,3,1,12:00,1,1,4o60,9/27/17,32,C6,fly,16:54,2
5287,3,1,12:15,12,1,4o60,9/27/17,32,C6,fly,16:54,2
5288,3,1,12:30,23,1,4o60,9/27/17,32,C6,fly,16:54,2
5289,3,1,12:45,15,1,4o60,9/27/17,32,C6,fly,16:54,2
5290,3,1,13:00,12,1,4o60,9/27/17,32,C6,fly,16:54,2
5291,3,1,13:15,8,1,4o60,9/27/17,32,C6,fly,16:54,2
5292,3,1,13:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5293,3,1,13:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5294,3,1,14:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5295,3,1,14:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5296,3,1,14:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5297,3,1,14:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5298,3,1,15:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5299,3,1,15:15,7,1,4o60,9/27/17,32,C6,fly,16:54,2
5300,3,1,15:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5301,3,1,15:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5302,3,1,16:00,33,1,4o60,9/27/17,32,C6,fly,16:54,2
5303,3,1,16:15,28,1,4o60,9/27/17,32,C6,fly,16:54,2
5304,3,1,16:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5305,3,1,16:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5306,3,1,17:00,10,1,4o60,9/27/17,32,C6,fly,16:54,2
5307,3,1,17:15,5,1,4o60,9/27/17,32,C6,fly,16:54,2
5308,3,1,17:30,32,1,4o60,9/27/17,32,C6,fly,16:54,2
5309,3,1,17:45,54,1,4o60,9/27/17,32,C6,fly,16:54,2
5310,3,1,18:00,8,1,4o60,9/27/17,32,C6,fly,16:54,2
5311,3,1,18:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
5312,3,1,18:30,5,1,4o60,9/27/17,32,C6,fly,16:54,2
5313,3,1,18:45,20,1,4o60,9/27/17,32,C6,fly,16:54,2
5314,3,1,19:00,17,1,4o60,9/27/17,32,C6,fly,16:54,2
5315,3,1,19:15,27,1,4o60,9/27/17,32,C6,fly,16:54,2
5316,3,1,19:30,14,1,4o60,9/27/17,32,C6,fly,16:54,2
5317,3,1,19:45,18,1,4o60,9/27/17,32,C6,fly,16:54,2
5318,3,1,20:00,38,0.933333333,4o60,9/27/17,32,C6,fly,16:54,2
5319,3,1,20:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5320,3,1,20:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5321,3,1,20:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5322,3,1,21:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5323,3,1,21:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5324,3,1,21:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5325,3,1,21:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5326,3,1,22:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5327,3,1,22:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5328,3,1,22:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5329,3,1,22:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5330,3,1,23:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5331,3,1,23:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5332,3,1,23:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5333,3,1,23:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5334,3,1,24:00:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
5335,3,1,NA,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7858,4,1,0:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7859,4,1,0:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7860,4,1,0:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7861,4,1,1:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7862,4,1,1:15,1,0,4o60,9/27/17,32,C6,fly,16:54,2
7863,4,1,1:30,1,0,4o60,9/27/17,32,C6,fly,16:54,2
7864,4,1,1:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7865,4,1,2:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7866,4,1,2:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7867,4,1,2:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7868,4,1,2:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7869,4,1,3:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7870,4,1,3:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7871,4,1,3:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7872,4,1,3:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7873,4,1,4:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7874,4,1,4:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7875,4,1,4:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7876,4,1,4:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7877,4,1,5:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7878,4,1,5:15,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7879,4,1,5:30,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7880,4,1,5:45,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7881,4,1,6:00,0,0,4o60,9/27/17,32,C6,fly,16:54,2
7882,4,1,6:15,34,0.933333333,4o60,9/27/17,32,C6,fly,16:54,2
7883,4,1,6:30,13,1,4o60,9/27/17,32,C6,fly,16:54,2
7884,4,1,6:45,1,1,4o60,9/27/17,32,C6,fly,16:54,2
7885,4,1,7:00,19,1,4o60,9/27/17,32,C6,fly,16:54,2
7886,4,1,7:15,23,1,4o60,9/27/17,32,C6,fly,16:54,2
7887,4,1,7:30,1,1,4o60,9/27/17,32,C6,fly,16:54,2
7888,4,1,7:45,8,1,4o60,9/27/17,32,C6,fly,16:54,2
7889,4,1,8:00,28,1,4o60,9/27/17,32,C6,fly,16:54,2
7890,4,1,8:15,15,1,4o60,9/27/17,32,C6,fly,16:54,2
7891,4,1,8:30,8,1,4o60,9/27/17,32,C6,fly,16:54,2
7892,4,1,8:45,15,1,4o60,9/27/17,32,C6,fly,16:54,2
7893,4,1,9:00,4,1,4o60,9/27/17,32,C6,fly,16:54,2
7894,4,1,9:15,45,1,4o60,9/27/17,32,C6,fly,16:54,2
7895,4,1,9:30,17,1,4o60,9/27/17,32,C6,fly,16:54,2
7896,4,1,9:45,24,1,4o60,9/27/17,32,C6,fly,16:54,2
7897,4,1,10:00,36,1,4o60,9/27/17,32,C6,fly,16:54,2
7898,4,1,10:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7899,4,1,10:30,27,1,4o60,9/27/17,32,C6,fly,16:54,2
7900,4,1,10:45,7,1,4o60,9/27/17,32,C6,fly,16:54,2
7901,4,1,11:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7902,4,1,11:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7903,4,1,11:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7904,4,1,11:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7905,4,1,12:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7906,4,1,12:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7907,4,1,12:30,36,1,4o60,9/27/17,32,C6,fly,16:54,2
7908,4,1,12:45,32,1,4o60,9/27/17,32,C6,fly,16:54,2
7909,4,1,13:00,5,1,4o60,9/27/17,32,C6,fly,16:54,2
7910,4,1,13:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7911,4,1,13:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7912,4,1,13:45,7,1,4o60,9/27/17,32,C6,fly,16:54,2
7913,4,1,14:00,6,1,4o60,9/27/17,32,C6,fly,16:54,2
7914,4,1,14:15,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7915,4,1,14:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7916,4,1,14:45,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7917,4,1,15:00,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7918,4,1,15:15,6,1,4o60,9/27/17,32,C6,fly,16:54,2
7919,4,1,15:30,0,1,4o60,9/27/17,32,C6,fly,16:54,2
7920,4,1,15:45,1,1,4o60,9/27/17,32,C6,fly,16:54,2
7921,4,1,16:00,9,1,4o60,9/27/17,32,C6,fly,16:54,2
7922,4,1,16:15,28,1,4o60,9/27/17,32,C6,fly,16:54,2
7923,4,1,16:30,11,1,4o60,9/27/17,32,C6,fly,16:54,2
7924,4,1,16:45,1,1,4o60,9/27/17,32,C6,fly,16:54,2
