"","read_day","trik_ID","bins","counts","light_status"
"9118",3,"t7",NA,0,0
"9119",3,"t8","00:15",0,0
"9120",3,"t8","00:30",0,0
"9121",3,"t8","00:45",0,0
"9122",3,"t8","01:00",0,0
"9123",3,"t8","01:15",0,0
"9124",3,"t8","01:30",0,0
"9125",3,"t8","01:45",0,0
"9126",3,"t8","02:00",0,0
"9127",3,"t8","02:15",0,0
"9128",3,"t8","02:30",0,0
"9129",3,"t8","02:45",0,0
"9130",3,"t8","03:00",0,0
"9131",3,"t8","03:15",0,0
"9132",3,"t8","03:30",0,0
"9133",3,"t8","03:45",0,0
"9134",3,"t8","04:00",0,0
"9135",3,"t8","04:15",0,0
"9136",3,"t8","04:30",0,0
"9137",3,"t8","04:45",0,0
"9138",3,"t8","05:00",0,0
"9139",3,"t8","05:15",0,0
"9140",3,"t8","05:30",0,0
"9141",3,"t8","05:45",0,0
"9142",3,"t8","06:00",0,0
"9143",3,"t8","06:15",0,0.933333333333333
"9144",3,"t8","06:30",0,1
"9145",3,"t8","06:45",0,1
"9146",3,"t8","07:00",0,1
"9147",3,"t8","07:15",1,1
"9148",3,"t8","07:30",49,1
"9149",3,"t8","07:45",0,1
"9150",3,"t8","08:00",0,1
"9151",3,"t8","08:15",0,1
"9152",3,"t8","08:30",0,1
"9153",3,"t8","08:45",3,1
"9154",3,"t8","09:00",0,1
"9155",3,"t8","09:15",1,1
"9156",3,"t8","09:30",0,1
"9157",3,"t8","09:45",0,1
"9158",3,"t8","10:00",0,1
"9159",3,"t8","10:15",0,1
"9160",3,"t8","10:30",0,1
"9161",3,"t8","10:45",0,1
"9162",3,"t8","11:00",0,1
"9163",3,"t8","11:15",0,1
"9164",3,"t8","11:30",0,1
"9165",3,"t8","11:45",0,1
"9166",3,"t8","12:00",0,1
"9167",3,"t8","12:15",0,1
"9168",3,"t8","12:30",0,1
"9169",3,"t8","12:45",0,1
"9170",3,"t8","13:00",0,1
"9171",3,"t8","13:15",0,1
"9172",3,"t8","13:30",0,1
"9173",3,"t8","13:45",4,1
"9174",3,"t8","14:00",0,1
"9175",3,"t8","14:15",0,1
"9176",3,"t8","14:30",2,1
"9177",3,"t8","14:45",5,1
"9178",3,"t8","15:00",1,1
"9179",3,"t8","15:15",10,1
"9180",3,"t8","15:30",6,1
"9181",3,"t8","15:45",0,1
"9182",3,"t8","16:00",4,1
"9183",3,"t8","16:15",10,1
"9184",3,"t8","16:30",22,1
"9185",3,"t8","16:45",15,1
"9186",3,"t8","17:00",10,1
"9187",3,"t8","17:15",22,1
"9188",3,"t8","17:30",6,1
"9189",3,"t8","17:45",0,1
"9190",3,"t8","18:00",0,1
"9191",3,"t8","18:15",0,1
"9192",3,"t8","18:30",0,1
"9193",3,"t8","18:45",2,1
"9194",3,"t8","19:00",2,1
"9195",3,"t8","19:15",0,1
"9196",3,"t8","19:30",1,1
"9197",3,"t8","19:45",12,1
"9198",3,"t8","20:00",0,0.933333333333333
"9199",3,"t8","20:15",0,0
"9200",3,"t8","20:30",1,0
"9201",3,"t8","20:45",0,0
"9202",3,"t8","21:00",0,0
"9203",3,"t8","21:15",0,0
"9204",3,"t8","21:30",0,0
"9205",3,"t8","21:45",4,0
"9206",3,"t8","22:00",1,0
"9207",3,"t8","22:15",5,0
"9208",3,"t8","22:30",0,0
"9209",3,"t8","22:45",0,0
"9210",3,"t8","23:00",0,0
"9211",3,"t8","23:15",1,0
"9212",3,"t8","23:30",0,0
"9213",3,"t8","23:45",0,0
"9214",3,"t8","24:00",0,0
"9215",3,"t8",NA,0,0
"9216",3,"t9","00:15",0,0
"9217",3,"t9","00:30",0,0
"9218",3,"t9","00:45",0,0
"9219",3,"t9","01:00",0,0
"9220",3,"t9","01:15",0,0
"9221",3,"t9","01:30",0,0
"9222",3,"t9","01:45",0,0
"9223",3,"t9","02:00",0,0
"9224",3,"t9","02:15",0,0
"9225",3,"t9","02:30",0,0
"9226",3,"t9","02:45",0,0
"9227",3,"t9","03:00",0,0
"9228",3,"t9","03:15",0,0
"9229",3,"t9","03:30",0,0
"9230",3,"t9","03:45",0,0
"9231",3,"t9","04:00",0,0
"9232",3,"t9","04:15",0,0
"9233",3,"t9","04:30",0,0
"9234",3,"t9","04:45",0,0
"9235",3,"t9","05:00",0,0
"9236",3,"t9","05:15",0,0
"9237",3,"t9","05:30",0,0
"9238",3,"t9","05:45",0,0
"9239",3,"t9","06:00",0,0
"9240",3,"t9","06:15",21,0.933333333333333
"9241",3,"t9","06:30",0,1
"9242",3,"t9","06:45",1,1
"9243",3,"t9","07:00",8,1
"9244",3,"t9","07:15",1,1
"9245",3,"t9","07:30",0,1
"9246",3,"t9","07:45",2,1
"9247",3,"t9","08:00",3,1
"9248",3,"t9","08:15",6,1
"9249",3,"t9","08:30",0,1
"9250",3,"t9","08:45",1,1
"9251",3,"t9","09:00",2,1
"9252",3,"t9","09:15",50,1
"9253",3,"t9","09:30",1,1
"9254",3,"t9","09:45",4,1
"9255",3,"t9","10:00",15,1
"9256",3,"t9","10:15",6,1
"9257",3,"t9","10:30",27,1
"9258",3,"t9","10:45",7,1
"9259",3,"t9","11:00",2,1
"9260",3,"t9","11:15",16,1
"9261",3,"t9","11:30",39,1
"9262",3,"t9","11:45",10,1
"9263",3,"t9","12:00",0,1
"9264",3,"t9","12:15",0,1
"9265",3,"t9","12:30",0,1
"9266",3,"t9","12:45",0,1
"9267",3,"t9","13:00",0,1
"9268",3,"t9","13:15",0,1
"9269",3,"t9","13:30",0,1
"9270",3,"t9","13:45",3,1
"9271",3,"t9","14:00",38,1
"9272",3,"t9","14:15",5,1
"9273",3,"t9","14:30",13,1
"9274",3,"t9","14:45",13,1
"9275",3,"t9","15:00",21,1
"9276",3,"t9","15:15",1,1
"9277",3,"t9","15:30",22,1
"9278",3,"t9","15:45",12,1
"9279",3,"t9","16:00",25,1
"9280",3,"t9","16:15",16,1
"9281",3,"t9","16:30",12,1
"9282",3,"t9","16:45",16,1
"9283",3,"t9","17:00",12,1
"9284",3,"t9","17:15",17,1
"9285",3,"t9","17:30",16,1
"9286",3,"t9","17:45",16,1
"9287",3,"t9","18:00",15,1
"9288",3,"t9","18:15",14,1
"9289",3,"t9","18:30",51,1
"9290",3,"t9","18:45",12,1
"9291",3,"t9","19:00",6,1
"9292",3,"t9","19:15",11,1
"9293",3,"t9","19:30",17,1
"9294",3,"t9","19:45",18,1
"9295",3,"t9","20:00",12,0.933333333333333
"9296",3,"t9","20:15",2,0
"9297",3,"t9","20:30",0,0
"9298",3,"t9","20:45",3,0
"9299",3,"t9","21:00",0,0
"9300",3,"t9","21:15",0,0
"9301",3,"t9","21:30",0,0
"9302",3,"t9","21:45",0,0
"9303",3,"t9","22:00",0,0
"9304",3,"t9","22:15",0,0
"9305",3,"t9","22:30",0,0
"9306",3,"t9","22:45",0,0
"9307",3,"t9","23:00",0,0
"9308",3,"t9","23:15",0,0
"9309",3,"t9","23:30",0,0
"9310",3,"t9","23:45",0,0
"9311",3,"t9","24:00",0,0
"9312",3,"t9",NA,0,0
"9313",4,"t1","00:15",0,0
"9314",4,"t1","00:30",0,0
"9315",4,"t1","00:45",0,0
"9316",4,"t1","01:00",0,0
"9317",4,"t1","01:15",1,0
"9318",4,"t1","01:30",1,0
"9319",4,"t1","01:45",0,0
"9320",4,"t1","02:00",0,0
"9321",4,"t1","02:15",0,0
"9322",4,"t1","02:30",0,0
"9323",4,"t1","02:45",0,0
"9324",4,"t1","03:00",0,0
"9325",4,"t1","03:15",0,0
"9326",4,"t1","03:30",0,0
"9327",4,"t1","03:45",0,0
"9328",4,"t1","04:00",0,0
"9329",4,"t1","04:15",0,0
"9330",4,"t1","04:30",0,0
"9331",4,"t1","04:45",0,0
"9332",4,"t1","05:00",0,0
"9333",4,"t1","05:15",0,0
"9334",4,"t1","05:30",0,0
"9335",4,"t1","05:45",0,0
"9336",4,"t1","06:00",0,0
"9337",4,"t1","06:15",34,0.933333333333333
"9338",4,"t1","06:30",13,1
"9339",4,"t1","06:45",1,1
"9340",4,"t1","07:00",19,1
"9341",4,"t1","07:15",23,1
"9342",4,"t1","07:30",1,1
"9343",4,"t1","07:45",8,1
"9344",4,"t1","08:00",28,1
"9345",4,"t1","08:15",15,1
"9346",4,"t1","08:30",8,1
"9347",4,"t1","08:45",15,1
"9348",4,"t1","09:00",4,1
"9349",4,"t1","09:15",45,1
"9350",4,"t1","09:30",17,1
"9351",4,"t1","09:45",24,1
"9352",4,"t1","10:00",36,1
"9353",4,"t1","10:15",0,1
"9354",4,"t1","10:30",27,1
"9355",4,"t1","10:45",7,1
"9356",4,"t1","11:00",0,1
"9357",4,"t1","11:15",0,1
"9358",4,"t1","11:30",0,1
"9359",4,"t1","11:45",0,1
"9360",4,"t1","12:00",0,1
"9361",4,"t1","12:15",0,1
"9362",4,"t1","12:30",36,1
"9363",4,"t1","12:45",32,1
"9364",4,"t1","13:00",5,1
"9365",4,"t1","13:15",0,1
"9366",4,"t1","13:30",0,1
"9367",4,"t1","13:45",7,1
"9368",4,"t1","14:00",6,1
"9369",4,"t1","14:15",0,1
"9370",4,"t1","14:30",0,1
"9371",4,"t1","14:45",0,1
"9372",4,"t1","15:00",0,1
"9373",4,"t1","15:15",6,1
"9374",4,"t1","15:30",0,1
"9375",4,"t1","15:45",1,1
"9376",4,"t1","16:00",9,1
"9377",4,"t1","16:15",28,1
"9378",4,"t1","16:30",11,1
"9379",4,"t1","16:45",1,1
"9380",4,"t1","17:00",0,1
"9381",4,"t1","17:15",0,1
"9382",4,"t1","17:30",8,1
"9383",4,"t1","17:45",26,1
"9384",4,"t1","18:00",37,1
"9385",4,"t1","18:15",23,1
"9386",4,"t1","18:30",9,1
"9387",4,"t1","18:45",44,1
"9388",4,"t1","19:00",9,1
"9389",4,"t1","19:15",28,1
"9390",4,"t1","19:30",2,1
"9391",4,"t1","19:45",5,1
"9392",4,"t1","20:00",46,0.933333333333333
"9393",4,"t1","20:15",0,0
"9394",4,"t1","20:30",0,0
"9395",4,"t1","20:45",0,0
"9396",4,"t1","21:00",0,0
"9397",4,"t1","21:15",0,0
"9398",4,"t1","21:30",0,0
"9399",4,"t1","21:45",0,0
"9400",4,"t1","22:00",0,0
"9401",4,"t1","22:15",0,0
"9402",4,"t1","22:30",0,0
"9403",4,"t1","22:45",0,0
"9404",4,"t1","23:00",0,0
"9405",4,"t1","23:15",0,0
"9406",4,"t1","23:30",0,0
"9407",4,"t1","23:45",0,0
"9408",4,"t1","24:00",0,0
"9409",4,"t1",NA,0,0
"9410",4,"t10","00:15",3,0
"9411",4,"t10","00:30",0,0
"9412",4,"t10","00:45",16,0
"9413",4,"t10","01:00",0,0
"9414",4,"t10","01:15",0,0
"9415",4,"t10","01:30",0,0
"9416",4,"t10","01:45",0,0
"9417",4,"t10","02:00",0,0
"9418",4,"t10","02:15",0,0
"9419",4,"t10","02:30",0,0
"9420",4,"t10","02:45",0,0
"9421",4,"t10","03:00",0,0
"9422",4,"t10","03:15",0,0
"9423",4,"t10","03:30",0,0
"9424",4,"t10","03:45",0,0
"9425",4,"t10","04:00",0,0
"9426",4,"t10","04:15",0,0
"9427",4,"t10","04:30",0,0
"9428",4,"t10","04:45",0,0
"9429",4,"t10","05:00",0,0
"9430",4,"t10","05:15",0,0
"9431",4,"t10","05:30",0,0
"9432",4,"t10","05:45",0,0
"9433",4,"t10","06:00",0,0
"9434",4,"t10","06:15",0,0.933333333333333
"9435",4,"t10","06:30",0,1
"9436",4,"t10","06:45",0,1
"9437",4,"t10","07:00",0,1
"9438",4,"t10","07:15",0,1
"9439",4,"t10","07:30",0,1
"9440",4,"t10","07:45",0,1
"9441",4,"t10","08:00",0,1
"9442",4,"t10","08:15",0,1
"9443",4,"t10","08:30",0,1
"9444",4,"t10","08:45",0,1
"9445",4,"t10","09:00",0,1
"9446",4,"t10","09:15",0,1
"9447",4,"t10","09:30",0,1
"9448",4,"t10","09:45",0,1
"9449",4,"t10","10:00",0,1
"9450",4,"t10","10:15",0,1
"9451",4,"t10","10:30",0,1
"9452",4,"t10","10:45",0,1
"9453",4,"t10","11:00",0,1
"9454",4,"t10","11:15",0,1
"9455",4,"t10","11:30",0,1
"9456",4,"t10","11:45",0,1
"9457",4,"t10","12:00",0,1
"9458",4,"t10","12:15",0,1
"9459",4,"t10","12:30",0,1
"9460",4,"t10","12:45",0,1
"9461",4,"t10","13:00",0,1
"9462",4,"t10","13:15",0,1
"9463",4,"t10","13:30",0,1
"9464",4,"t10","13:45",0,1
"9465",4,"t10","14:00",0,1
"9466",4,"t10","14:15",0,1
"9467",4,"t10","14:30",0,1
"9468",4,"t10","14:45",25,1
"9469",4,"t10","15:00",8,1
"9470",4,"t10","15:15",28,1
"9471",4,"t10","15:30",21,1
"9472",4,"t10","15:45",24,1
"9473",4,"t10","16:00",42,1
"9474",4,"t10","16:15",37,1
"9475",4,"t10","16:30",40,1
"9476",4,"t10","16:45",39,1
"9477",4,"t10","17:00",21,1
"9478",4,"t10","17:15",35,1
"9479",4,"t10","17:30",23,1
"9480",4,"t10","17:45",35,1
"9481",4,"t10","18:00",31,1
"9482",4,"t10","18:15",32,1
"9483",4,"t10","18:30",35,1
"9484",4,"t10","18:45",25,1
"9485",4,"t10","19:00",27,1
"9486",4,"t10","19:15",19,1
"9487",4,"t10","19:30",36,1
"9488",4,"t10","19:45",18,1
"9489",4,"t10","20:00",31,0.933333333333333
"9490",4,"t10","20:15",24,0
"9491",4,"t10","20:30",8,0
"9492",4,"t10","20:45",2,0
"9493",4,"t10","21:00",1,0
"9494",4,"t10","21:15",0,0
"9495",4,"t10","21:30",0,0
"9496",4,"t10","21:45",8,0
"9497",4,"t10","22:00",0,0
"9498",4,"t10","22:15",0,0
"9499",4,"t10","22:30",0,0
"9500",4,"t10","22:45",0,0
"9501",4,"t10","23:00",0,0
"9502",4,"t10","23:15",0,0
"9503",4,"t10","23:30",0,0
"9504",4,"t10","23:45",0,0
"9505",4,"t10","24:00",0,0
"9506",4,"t10",NA,6,0
"9507",4,"t11","00:15",0,0
"9508",4,"t11","00:30",0,0
"9509",4,"t11","00:45",0,0
"9510",4,"t11","01:00",0,0
"9511",4,"t11","01:15",0,0
"9512",4,"t11","01:30",0,0
"9513",4,"t11","01:45",0,0
"9514",4,"t11","02:00",0,0
"9515",4,"t11","02:15",0,0
"9516",4,"t11","02:30",0,0
"9517",4,"t11","02:45",0,0
"9518",4,"t11","03:00",0,0
"9519",4,"t11","03:15",0,0
"9520",4,"t11","03:30",0,0
"9521",4,"t11","03:45",0,0
"9522",4,"t11","04:00",0,0
"9523",4,"t11","04:15",0,0
"9524",4,"t11","04:30",0,0
"9525",4,"t11","04:45",0,0
"9526",4,"t11","05:00",0,0
"9527",4,"t11","05:15",0,0
"9528",4,"t11","05:30",0,0
"9529",4,"t11","05:45",0,0
"9530",4,"t11","06:00",0,0
"9531",4,"t11","06:15",0,0.933333333333333
"9532",4,"t11","06:30",0,1
"9533",4,"t11","06:45",0,1
"9534",4,"t11","07:00",0,1
"9535",4,"t11","07:15",0,1
"9536",4,"t11","07:30",0,1
"9537",4,"t11","07:45",0,1
"9538",4,"t11","08:00",0,1
"9539",4,"t11","08:15",0,1
"9540",4,"t11","08:30",0,1
"9541",4,"t11","08:45",0,1
"9542",4,"t11","09:00",0,1
"9543",4,"t11","09:15",0,1
"9544",4,"t11","09:30",0,1
"9545",4,"t11","09:45",0,1
"9546",4,"t11","10:00",0,1
"9547",4,"t11","10:15",4,1
"9548",4,"t11","10:30",0,1
"9549",4,"t11","10:45",0,1
"9550",4,"t11","11:00",0,1
"9551",4,"t11","11:15",0,1
"9552",4,"t11","11:30",0,1
"9553",4,"t11","11:45",0,1
"9554",4,"t11","12:00",1,1
"9555",4,"t11","12:15",0,1
"9556",4,"t11","12:30",0,1
"9557",4,"t11","12:45",0,1
"9558",4,"t11","13:00",0,1
"9559",4,"t11","13:15",0,1
"9560",4,"t11","13:30",0,1
"9561",4,"t11","13:45",0,1
"9562",4,"t11","14:00",0,1
"9563",4,"t11","14:15",24,1
"9564",4,"t11","14:30",23,1
"9565",4,"t11","14:45",0,1
"9566",4,"t11","15:00",20,1
"9567",4,"t11","15:15",28,1
"9568",4,"t11","15:30",4,1
"9569",4,"t11","15:45",1,1
"9570",4,"t11","16:00",14,1
"9571",4,"t11","16:15",0,1
"9572",4,"t11","16:30",14,1
"9573",4,"t11","16:45",21,1
"9574",4,"t11","17:00",0,1
"9575",4,"t11","17:15",38,1
"9576",4,"t11","17:30",30,1
"9577",4,"t11","17:45",55,1
"9578",4,"t11","18:00",44,1
"9579",4,"t11","18:15",52,1
"9580",4,"t11","18:30",28,1
"9581",4,"t11","18:45",49,1
"9582",4,"t11","19:00",49,1
"9583",4,"t11","19:15",53,1
"9584",4,"t11","19:30",38,1
"9585",4,"t11","19:45",12,1
"9586",4,"t11","20:00",17,0.933333333333333
"9587",4,"t11","20:15",0,0
"9588",4,"t11","20:30",0,0
"9589",4,"t11","20:45",0,0
"9590",4,"t11","21:00",0,0
"9591",4,"t11","21:15",0,0
"9592",4,"t11","21:30",0,0
"9593",4,"t11","21:45",0,0
"9594",4,"t11","22:00",0,0
"9595",4,"t11","22:15",0,0
"9596",4,"t11","22:30",0,0
"9597",4,"t11","22:45",0,0
"9598",4,"t11","23:00",0,0
"9599",4,"t11","23:15",0,0
"9600",4,"t11","23:30",0,0
"9601",4,"t11","23:45",0,0
"9602",4,"t11","24:00",0,0
"9603",4,"t11",NA,0,0
"9604",4,"t12","00:15",0,0
"9605",4,"t12","00:30",0,0
"9606",4,"t12","00:45",0,0
"9607",4,"t12","01:00",0,0
"9608",4,"t12","01:15",0,0
"9609",4,"t12","01:30",0,0
"9610",4,"t12","01:45",0,0
"9611",4,"t12","02:00",0,0
"9612",4,"t12","02:15",0,0
"9613",4,"t12","02:30",0,0
"9614",4,"t12","02:45",0,0
"9615",4,"t12","03:00",0,0
"9616",4,"t12","03:15",0,0
"9617",4,"t12","03:30",0,0
"9618",4,"t12","03:45",0,0
"9619",4,"t12","04:00",0,0
"9620",4,"t12","04:15",0,0
"9621",4,"t12","04:30",1,0
"9622",4,"t12","04:45",0,0
"9623",4,"t12","05:00",0,0
"9624",4,"t12","05:15",0,0
"9625",4,"t12","05:30",0,0
"9626",4,"t12","05:45",0,0
"9627",4,"t12","06:00",0,0
"9628",4,"t12","06:15",21,0.933333333333333
"9629",4,"t12","06:30",16,1
"9630",4,"t12","06:45",0,1
"9631",4,"t12","07:00",21,1
"9632",4,"t12","07:15",6,1
"9633",4,"t12","07:30",10,1
"9634",4,"t12","07:45",16,1
"9635",4,"t12","08:00",14,1
"9636",4,"t12","08:15",14,1
"9637",4,"t12","08:30",11,1
"9638",4,"t12","08:45",13,1
"9639",4,"t12","09:00",14,1
"9640",4,"t12","09:15",11,1
"9641",4,"t12","09:30",13,1
"9642",4,"t12","09:45",11,1
"9643",4,"t12","10:00",2,1
"9644",4,"t12","10:15",8,1
"9645",4,"t12","10:30",7,1
"9646",4,"t12","10:45",11,1
"9647",4,"t12","11:00",0,1
"9648",4,"t12","11:15",8,1
"9649",4,"t12","11:30",21,1
"9650",4,"t12","11:45",0,1
"9651",4,"t12","12:00",0,1
"9652",4,"t12","12:15",0,1
"9653",4,"t12","12:30",0,1
"9654",4,"t12","12:45",0,1
"9655",4,"t12","13:00",0,1
"9656",4,"t12","13:15",0,1
"9657",4,"t12","13:30",0,1
"9658",4,"t12","13:45",0,1
"9659",4,"t12","14:00",0,1
"9660",4,"t12","14:15",0,1
"9661",4,"t12","14:30",0,1
"9662",4,"t12","14:45",0,1
"9663",4,"t12","15:00",0,1
"9664",4,"t12","15:15",0,1
"9665",4,"t12","15:30",16,1
"9666",4,"t12","15:45",22,1
"9667",4,"t12","16:00",4,1
"9668",4,"t12","16:15",16,1
"9669",4,"t12","16:30",6,1
"9670",4,"t12","16:45",0,1
"9671",4,"t12","17:00",3,1
"9672",4,"t12","17:15",17,1
"9673",4,"t12","17:30",23,1
"9674",4,"t12","17:45",15,1
"9675",4,"t12","18:00",16,1
"9676",4,"t12","18:15",7,1
"9677",4,"t12","18:30",36,1
"9678",4,"t12","18:45",11,1
"9679",4,"t12","19:00",6,1
"9680",4,"t12","19:15",10,1
"9681",4,"t12","19:30",4,1
"9682",4,"t12","19:45",0,1
"9683",4,"t12","20:00",0,0.933333333333333
"9684",4,"t12","20:15",3,0
"9685",4,"t12","20:30",0,0
"9686",4,"t12","20:45",0,0
"9687",4,"t12","21:00",0,0
"9688",4,"t12","21:15",0,0
"9689",4,"t12","21:30",0,0
"9690",4,"t12","21:45",0,0
"9691",4,"t12","22:00",0,0
"9692",4,"t12","22:15",0,0
"9693",4,"t12","22:30",0,0
"9694",4,"t12","22:45",0,0
"9695",4,"t12","23:00",0,0
"9696",4,"t12","23:15",0,0
"9697",4,"t12","23:30",0,0
"9698",4,"t12","23:45",0,0
"9699",4,"t12","24:00",0,0
"9700",4,"t12",NA,0,0
"9701",4,"t13","00:15",0,0
"9702",4,"t13","00:30",0,0
"9703",4,"t13","00:45",0,0
"9704",4,"t13","01:00",0,0
"9705",4,"t13","01:15",0,0
"9706",4,"t13","01:30",0,0
"9707",4,"t13","01:45",0,0
"9708",4,"t13","02:00",0,0
"9709",4,"t13","02:15",0,0
"9710",4,"t13","02:30",0,0
"9711",4,"t13","02:45",0,0
"9712",4,"t13","03:00",0,0
"9713",4,"t13","03:15",0,0
"9714",4,"t13","03:30",0,0
"9715",4,"t13","03:45",0,0
"9716",4,"t13","04:00",0,0
"9717",4,"t13","04:15",0,0
"9718",4,"t13","04:30",0,0
"9719",4,"t13","04:45",0,0
"9720",4,"t13","05:00",0,0
"9721",4,"t13","05:15",0,0
"9722",4,"t13","05:30",0,0
"9723",4,"t13","05:45",0,0
"9724",4,"t13","06:00",0,0
"9725",4,"t13","06:15",0,0.933333333333333
"9726",4,"t13","06:30",51,1
"9727",4,"t13","06:45",63,1
"9728",4,"t13","07:00",62,1
"9729",4,"t13","07:15",65,1
"9730",4,"t13","07:30",50,1
"9731",4,"t13","07:45",48,1
"9732",4,"t13","08:00",44,1
"9733",4,"t13","08:15",59,1
"9734",4,"t13","08:30",47,1
"9735",4,"t13","08:45",46,1
"9736",4,"t13","09:00",43,1
"9737",4,"t13","09:15",44,1
"9738",4,"t13","09:30",45,1
"9739",4,"t13","09:45",39,1
"9740",4,"t13","10:00",25,1
"9741",4,"t13","10:15",46,1
"9742",4,"t13","10:30",53,1
"9743",4,"t13","10:45",45,1
"9744",4,"t13","11:00",41,1
"9745",4,"t13","11:15",47,1
"9746",4,"t13","11:30",27,1
"9747",4,"t13","11:45",28,1
"9748",4,"t13","12:00",31,1
"9749",4,"t13","12:15",31,1
"9750",4,"t13","12:30",34,1
"9751",4,"t13","12:45",36,1
"9752",4,"t13","13:00",32,1
"9753",4,"t13","13:15",32,1
"9754",4,"t13","13:30",19,1
"9755",4,"t13","13:45",26,1
"9756",4,"t13","14:00",18,1
"9757",4,"t13","14:15",22,1
"9758",4,"t13","14:30",29,1
"9759",4,"t13","14:45",14,1
"9760",4,"t13","15:00",28,1
"9761",4,"t13","15:15",35,1
"9762",4,"t13","15:30",22,1
"9763",4,"t13","15:45",28,1
"9764",4,"t13","16:00",33,1
"9765",4,"t13","16:15",25,1
"9766",4,"t13","16:30",31,1
"9767",4,"t13","16:45",30,1
"9768",4,"t13","17:00",26,1
"9769",4,"t13","17:15",16,1
"9770",4,"t13","17:30",23,1
"9771",4,"t13","17:45",25,1
"9772",4,"t13","18:00",35,1
"9773",4,"t13","18:15",14,1
"9774",4,"t13","18:30",12,1
"9775",4,"t13","18:45",20,1
"9776",4,"t13","19:00",42,1
"9777",4,"t13","19:15",33,1
"9778",4,"t13","19:30",30,1
"9779",4,"t13","19:45",26,1
"9780",4,"t13","20:00",28,0.933333333333333
"9781",4,"t13","20:15",9,0
"9782",4,"t13","20:30",0,0
"9783",4,"t13","20:45",2,0
"9784",4,"t13","21:00",1,0
"9785",4,"t13","21:15",0,0
"9786",4,"t13","21:30",0,0
"9787",4,"t13","21:45",5,0
"9788",4,"t13","22:00",1,0
"9789",4,"t13","22:15",1,0
"9790",4,"t13","22:30",0,0
"9791",4,"t13","22:45",5,0
"9792",4,"t13","23:00",0,0
"9793",4,"t13","23:15",0,0
"9794",4,"t13","23:30",0,0
"9795",4,"t13","23:45",0,0
"9796",4,"t13","24:00",0,0
"9797",4,"t13",NA,0,0
"9798",4,"t14","00:15",3,0
"9799",4,"t14","00:30",0,0
"9800",4,"t14","00:45",0,0
"9801",4,"t14","01:00",0,0
"9802",4,"t14","01:15",0,0
"9803",4,"t14","01:30",0,0
"9804",4,"t14","01:45",0,0
"9805",4,"t14","02:00",0,0
"9806",4,"t14","02:15",0,0
"9807",4,"t14","02:30",0,0
"9808",4,"t14","02:45",0,0
"9809",4,"t14","03:00",0,0
"9810",4,"t14","03:15",0,0
"9811",4,"t14","03:30",0,0
"9812",4,"t14","03:45",0,0
"9813",4,"t14","04:00",0,0
"9814",4,"t14","04:15",0,0
"9815",4,"t14","04:30",0,0
"9816",4,"t14","04:45",0,0
"9817",4,"t14","05:00",0,0
"9818",4,"t14","05:15",0,0
"9819",4,"t14","05:30",0,0
"9820",4,"t14","05:45",0,0
"9821",4,"t14","06:00",0,0
"9822",4,"t14","06:15",4,0.933333333333333
"9823",4,"t14","06:30",0,1
"9824",4,"t14","06:45",0,1
"9825",4,"t14","07:00",0,1
"9826",4,"t14","07:15",0,1
"9827",4,"t14","07:30",0,1
"9828",4,"t14","07:45",0,1
"9829",4,"t14","08:00",0,1
"9830",4,"t14","08:15",3,1
"9831",4,"t14","08:30",0,1
"9832",4,"t14","08:45",0,1
"9833",4,"t14","09:00",0,1
"9834",4,"t14","09:15",0,1
"9835",4,"t14","09:30",0,1
"9836",4,"t14","09:45",0,1
"9837",4,"t14","10:00",0,1
"9838",4,"t14","10:15",9,1
"9839",4,"t14","10:30",33,1
"9840",4,"t14","10:45",8,1
"9841",4,"t14","11:00",9,1
"9842",4,"t14","11:15",0,1
"9843",4,"t14","11:30",29,1
"9844",4,"t14","11:45",26,1
"9845",4,"t14","12:00",3,1
"9846",4,"t14","12:15",0,1
"9847",4,"t14","12:30",0,1
"9848",4,"t14","12:45",0,1
"9849",4,"t14","13:00",0,1
"9850",4,"t14","13:15",0,1
"9851",4,"t14","13:30",0,1
"9852",4,"t14","13:45",53,1
"9853",4,"t14","14:00",6,1
"9854",4,"t14","14:15",23,1
"9855",4,"t14","14:30",11,1
"9856",4,"t14","14:45",19,1
"9857",4,"t14","15:00",29,1
"9858",4,"t14","15:15",25,1
"9859",4,"t14","15:30",18,1
"9860",4,"t14","15:45",6,1
"9861",4,"t14","16:00",37,1
"9862",4,"t14","16:15",9,1
"9863",4,"t14","16:30",0,1
"9864",4,"t14","16:45",0,1
"9865",4,"t14","17:00",79,1
"9866",4,"t14","17:15",18,1
"9867",4,"t14","17:30",11,1
"9868",4,"t14","17:45",32,1
"9869",4,"t14","18:00",24,1
"9870",4,"t14","18:15",28,1
"9871",4,"t14","18:30",18,1
"9872",4,"t14","18:45",1,1
"9873",4,"t14","19:00",12,1
"9874",4,"t14","19:15",0,1
"9875",4,"t14","19:30",0,1
"9876",4,"t14","19:45",0,1
"9877",4,"t14","20:00",0,0.933333333333333
"9878",4,"t14","20:15",1,0
"9879",4,"t14","20:30",0,0
"9880",4,"t14","20:45",0,0
"9881",4,"t14","21:00",0,0
"9882",4,"t14","21:15",0,0
"9883",4,"t14","21:30",0,0
"9884",4,"t14","21:45",0,0
"9885",4,"t14","22:00",0,0
"9886",4,"t14","22:15",0,0
"9887",4,"t14","22:30",0,0
"9888",4,"t14","22:45",0,0
