starttime_VCO2_6262_1,area_VCO2_6262_1
09:14:01,6.776763E-02
09:15:39,4.145048E-02
09:16:56,.5121543
09:18:20,.3606795
09:19:52,9.735284E-02
09:21:10,1.31751
09:22:45,9.360565E-02
09:24:05,.1362285
09:25:16,.7386541
09:26:48,.5919609
09:28:26,.0823172
09:30:13,5.556954E-02
09:31:37,6.702308E-02
09:32:52,6.440391E-02
09:34:10,5.522566E-02
09:35:31,.6377392
09:37:04,.1237543
09:38:22,.585816
09:39:47,.0782489
09:41:28,.1186885
09:42:51,6.662728E-02
09:44:11,.7846344
09:45:30,6.012194E-02
09:46:55,7.478983E-02
09:48:09,7.453524E-02
09:49:41,.4412236
09:50:58,.5781513
09:52:21,7.869792E-02
09:54:01,.7416357
09:55:47,6.224013E-02
09:57:18,7.172786E-02
09:58:42,.1178349
10:00:03,.0940177
10:01:30,8.588413E-02
10:02:49,6.434243E-02
10:04:27,.8716796
10:06:07,8.604724E-02
10:07:36,2.756378E-03
10:09:01,8.975322E-02
10:10:32,5.407424E-02
10:11:52,9.670558E-02
10:13:10,.1611778
10:14:27,6.769999E-02
10:15:43,.1957155
10:17:05,.3452485
10:18:22,4.442688E-02
10:19:35,9.624126E-02
10:20:51,4.584973E-02
10:22:28,5.802275E-02
10:23:41,6.727169E-02
10:25:02,6.230102E-02
10:26:14,.591032
10:27:38,.1148018
10:29:14,9.678067E-02
10:30:20,.1055736
10:31:38,4.384388E-02
10:32:50,6.333745E-02
10:34:20,.2463233
10:35:48,2.145428E-02
10:37:03,1.025622E-02
10:38:03,8.709874E-04
09:14:01,.8521911
09:15:39,9.406352E-02
09:16:56,.1044973
09:18:20,.8414142
09:19:52,7.958844E-02
09:21:10,.1976181
09:22:45,.2054451
09:24:05,9.406535E-02
09:25:16,.1823268
09:26:48,.3046587
09:28:26,.6115837
09:30:13,.200413
09:31:37,8.624745E-02
09:32:52,.1000801
09:34:10,.1868119
09:35:31,.5450561
09:37:04,.132311
09:38:22,.1342772
09:39:47,1.327366
09:41:28,.1847152
09:42:51,7.920288E-02
09:44:11,.2418157
09:45:30,.2361345
09:46:55,.1830108
09:48:09,.5288864
09:49:41,8.773751E-02
09:50:58,.1693348
09:52:21,.7812362
09:54:01,1.250385
09:55:47,.5401295
09:57:18,.5739623
09:58:42,.2518552
10:00:03,.6779261
10:01:30,9.676174E-02
10:02:49,1.055976
10:04:27,1.356302
10:06:07,1.016566
10:07:36,7.633689E-02
10:09:01,.1979745
10:10:32,.1646126
10:11:52,.1709312
10:13:10,.1755034
10:14:27,8.793297E-02
10:15:43,.3337167
10:17:05,.1065234
10:18:22,.1092104
10:19:35,.1076674
10:20:51,1.210737
10:22:28,.1621569
10:23:41,.1540184
10:25:02,8.509992E-02
10:26:14,.1704077
10:27:38,1.780549
10:29:14,8.107703E-02
10:30:20,.1629734
10:31:38,.1857329
10:32:50,.1992755
10:34:20,.373211
10:35:48,.1161302
10:37:03,1.997673E-02
10:38:03,1.987183E-02
