starttime_VCO2_6262_1,area_VCO2_6262_1
09:53:33,.8429199
09:55:08,.7089284
09:57:00,.1946333
09:58:26,8.252169E-02
09:59:47,7.548416E-02
10:01:00,.1279515
10:02:26,.8909425
10:04:04,7.069524E-02
10:05:54,.0854114
10:07:22,4.026691E-02
10:08:48,9.391502E-02
10:10:25,7.192624E-02
10:11:42,.1212474
10:13:06,5.907285E-02
10:14:43,7.060784E-02
10:16:22,.061313
10:17:42,.071752
10:19:17,6.036731E-02
10:20:40,8.661298E-02
10:22:00,.147784
10:23:26,.9307475
10:25:08,8.201432E-02
10:26:36,.6878568
10:27:58,.4774354
10:29:33,.0474925
10:30:52,9.878334E-02
10:32:17,.1096404
10:33:34,4.961268E-02
10:34:48,5.943421E-02
10:36:14,5.315795E-02
10:37:45,7.281791E-02
10:39:02,.5961338
10:40:29,.1065224
10:41:46,.511456
10:43:11,9.315884E-03
10:44:25,1.086555E-02
10:45:33,3.499658E-02
09:53:33,.1345988
09:55:08,1.405375
09:57:00,.1115458
09:58:26,9.977031E-02
09:59:47,.0701496
10:01:00,9.246112E-02
10:02:26,.7366256
10:04:04,.1187127
10:05:54,.2088125
10:07:22,.2081835
10:08:48,.9001325
10:10:25,6.420249E-02
10:11:42,9.191626E-02
10:13:06,.122265
10:14:43,.1653284
10:16:22,.1361759
10:17:42,1.028107
10:19:17,8.823229E-02
10:20:40,2.591475E-02
10:22:00,.1317171
10:23:26,1.163641
10:25:08,.1250439
10:26:36,.1874025
10:27:58,9.483518E-02
10:29:33,.1937682
10:30:52,.4503228
10:32:17,.1455363
10:33:34,8.942873E-02
10:34:48,.8409209
10:36:14,1.002885
10:37:45,.1197901
10:39:02,.1290503
10:40:29,7.969315E-02
10:41:46,.1508687
10:43:11,1.762633E-02
10:44:25,2.002595E-02
10:45:33,.1487383
