starttime_VCO2_6262_1,area_VCO2_6262_1
09:37:50,-3.645973E-02
09:43:28,.1057642
09:45:00,2.556884E-02
09:48:43,3.689571E-02
09:54:10,9.418735E-02
09:55:57,4.253765E-02
09:57:40,8.735473E-02
09:59:09,7.158335E-02
10:00:56,.1297445
10:02:34,4.652694E-02
10:05:58,4.718734E-02
10:07:53,5.940284E-02
10:09:30,4.462068E-02
10:11:09,7.726973E-02
10:12:42,5.233294E-02
10:15:01,.1240595
10:16:48,7.028812E-02
10:19:16,3.711993E-02
10:20:43,6.193884E-02
10:22:08,5.468866E-02
10:23:42,3.234027E-02
10:25:20,.0690131
10:27:39,9.345854E-02
10:29:01,.0718995
10:30:46,8.034271E-02
10:32:25,9.734547E-03
10:34:17,7.917734E-02
10:36:25,.7370768
10:38:02,1.314273E-02
10:39:57,.8688008
10:41:38,.1611092
10:43:20,4.814885E-02
10:44:52,8.027762E-03
10:46:37,6.085144E-03
10:49:42,.3264142
10:51:26,8.464789E-02
10:52:58,.1031889
09:37:50,-.1768683
09:43:28,.0833166
09:45:00,.7232301
09:48:43,7.955103E-02
09:54:10,1.294905
09:55:57,1.452826
09:57:40,9.357768E-02
09:59:09,.1334855
10:00:56,8.00187E-03
10:02:34,1.217588E-02
10:05:58,.5551601
10:07:53,.1590329
10:09:30,.9653785
10:11:09,.1622523
10:12:42,9.719462E-02
10:15:01,-5.087865E-03
10:16:48,.6854588
10:19:16,6.073053E-02
10:20:43,.1211121
10:22:08,.3670977
10:23:42,.2730655
10:25:20,9.854379E-02
10:27:39,-2.001953E-03
10:29:01,.8904263
10:30:46,8.603013E-02
10:32:25,.8747932
10:34:17,.3671725
10:36:25,.1219082
10:38:02,.1523522
10:39:57,1.081508
10:41:38,.8450489
10:43:20,.1052697
10:44:52,1.340865
10:46:37,5.462003E-02
10:49:42,.1039477
10:51:26,8.875557E-02
10:52:58,.4025157
