starttime_VCO2_6262_1,area_VCO2_6262_1
13:07:30,7.177837E-02
13:09:22,.9224948
13:11:08,.7626268
13:13:02,.2707005
13:14:35,4.445396E-02
13:15:55,8.621044E-02
13:17:15,.1587991
13:18:35,.151299
13:19:49,.9628018
13:22:01,9.517938E-02
13:23:31,.1436492
13:25:19,4.606396E-02
13:27:22,.084701
13:28:55,.0940275
13:30:40,.1802913
13:32:13,.073478
13:33:41,.1233351
13:35:21,7.947362E-02
13:36:51,.0924605
13:38:31,.2107757
13:40:02,.1054416
13:41:39,.1097053
13:43:17,.8742455
13:45:08,8.109953E-02
13:46:45,.7004543
13:48:52,.1542396
13:52:08,7.282785E-02
13:54:19,.1898255
13:56:00,.2791779
13:57:33,8.048814E-02
13:59:14,9.656747E-02
14:01:29,6.749916E-02
14:03:10,5.745478E-02
14:04:55,8.577417E-02
14:06:30,.6299452
14:08:09,8.255697E-02
14:09:33,.6412106
14:11:09,8.986241E-03
14:12:13,1.034041E-02
14:13:28,5.722727E-02
13:07:30,1.569048
13:09:22,.2789104
13:11:08,1.766782
13:13:02,.1594931
13:14:35,.1395413
13:15:55,.1348322
13:17:15,1.126878E-02
13:18:35,1.58046E-03
13:19:49,.7659177
13:22:01,.188453
13:23:31,.735055
13:25:19,.4434558
13:27:22,.2645859
13:28:55,.4174804
13:30:40,.1023624
13:32:13,.0751265
13:33:41,.1456477
13:35:21,.1243781
13:36:51,.7787501
13:38:31,.4193017
13:40:02,1.089827
13:41:39,6.610158E-02
13:43:17,.1478096
13:45:08,.1770446
13:46:45,1.120743
13:48:52,.1917994
13:52:08,.2031674
13:54:19,.1348461
13:56:00,.1789402
13:57:33,.1751043
13:59:14,.1698672
14:01:29,.8359417
14:03:10,1.033013
14:04:55,.2596833
14:06:30,.1819748
14:08:09,8.685709E-02
14:09:33,.1484799
14:11:09,1.314252E-02
14:12:13,1.698598E-02
14:13:28,.1721438
