starttime_VCO2_6262_1,area_VCO2_6262_1
10:01:23,5.503296E-02
10:03:24,.1403908
10:05:01,8.705942E-02
10:06:37,.686084
10:08:39,3.460407E-02
10:10:15,4.204929E-02
10:11:32,.5668784
10:13:02,3.746006E-02
10:14:21,4.346688E-02
10:15:46,.0648893
10:17:36,.0695311
10:19:20,2.651103E-02
10:20:34,.4948844
10:21:55,.5541983
10:23:15,4.503551E-02
10:24:39,.6963998
10:26:10,3.919662E-02
10:27:31,.1022221
10:29:11,5.861225E-02
10:30:38,6.069236E-02
10:32:03,3.247732E-02
10:33:27,.6979717
10:35:02,6.435109E-02
10:36:21,4.903073E-02
10:38:01,6.231276E-02
10:39:14,.6571423
10:40:54,8.992872E-02
10:42:25,4.310007E-02
10:43:41,.5283675
10:45:07,8.003128E-02
10:46:42,6.380382E-02
10:47:59,.4544602
10:49:08,5.713076E-02
10:50:22,.0532568
10:51:44,3.742551E-02
10:52:56,.4974753
10:54:09,.1161183
10:55:20,.5230658
10:56:32,4.253947E-02
10:57:58,.0920743
10:59:16,.5440113
11:00:27,.0445
11:01:48,5.056566E-02
11:03:01,6.980193E-02
11:04:20,8.374109E-02
11:05:31,3.294087E-02
11:06:47,.0494121
11:09:22,5.282423E-02
11:10:31,.6565114
11:11:39,6.371947E-02
11:12:57,4.468719E-02
11:14:09,.7212432
11:15:19,4.725132E-02
11:16:40,.6402944
11:17:53,3.519849E-02
11:19:02,.3417259
11:20:11,.1029212
11:21:25,4.513343E-02
11:22:42,4.755379E-02
11:24:04,.7968696
11:25:21,.5260035
10:01:23,1.223068
10:03:24,6.250144E-02
10:05:01,6.462014E-02
10:06:37,1.916295E-02
10:08:39,.9956999
10:10:15,3.202967E-02
10:11:32,.2147229
10:13:02,5.730584E-02
10:14:21,.1133951
10:15:46,1.071498
10:17:36,.8732588
10:19:20,5.209127E-02
10:20:34,7.938792E-02
10:21:55,5.739832E-02
10:23:15,7.583284E-02
10:24:39,.2311758
10:26:10,3.232694E-02
10:27:31,.7223653
10:29:11,5.891315E-02
10:30:38,4.893225E-02
10:32:03,6.011684E-02
10:33:27,.488788
10:35:02,6.401269E-02
10:36:21,1.280336
10:38:01,7.344299E-02
10:39:14,1.287277
10:40:54,.1298224
10:42:25,.1126398
10:43:41,.1398778
10:45:07,1.237931
10:46:42,7.070074E-02
10:47:59,.1287684
10:49:08,9.341623E-02
10:50:22,.7359705
10:51:44,8.274523E-02
10:52:56,.1380157
10:54:09,9.157162E-02
10:55:20,.1187577
10:56:32,.1585635
10:57:58,6.814617E-02
10:59:16,9.246111E-02
11:00:27,7.515021E-02
11:01:48,.1156348
11:03:01,.1000314
11:04:20,9.026556E-02
11:05:31,9.681196E-02
11:06:47,.5110918
11:09:22,7.754276E-02
11:10:31,.0880895
11:11:39,.2422677
11:12:57,.1121567
11:14:09,9.879341E-02
11:15:19,8.623497E-02
11:16:40,8.789787E-02
11:17:53,7.081246E-02
11:19:02,4.972695E-02
11:20:11,7.946917E-02
11:21:25,.1011679
11:22:42,.4351459
11:24:04,6.260993E-02
11:25:21,7.898432E-02
