starttime_VCO2_6262_1,area_VCO2_6262_1
09:57:17,5.616093E-02
09:59:00,9.985251E-02
10:00:38,1.122317
10:02:53,.3722767
10:04:33,.106737
10:06:25,.1927551
10:08:16,.2750917
10:09:54,.1537569
10:11:20,.1124315
10:12:57,.8857433
10:17:39,.1564543
10:19:19,.1525812
10:20:50,.3630015
10:22:31,.1555723
10:24:24,1.74853
10:26:11,.1144646
10:27:40,9.310454E-02
10:29:15,.2612205
10:30:59,1.80636
10:32:44,.7132418
10:34:24,.1001047
10:35:57,.564571
10:37:38,.157279
10:38:59,.28744
10:40:43,9.217127E-02
10:42:26,.3107238
10:43:58,9.872704E-02
10:45:50,7.813122E-02
10:47:42,.3888482
10:49:20,.3503578
10:53:08,.2505715
10:55:02,.112286
10:56:45,1.162111E-02
10:57:56,1.117754E-02
09:57:17,.2321596
09:59:00,.3262973
10:00:38,3.620359
10:02:53,.1505308
10:04:33,.9663001
10:06:25,1.441281
10:08:16,.215395
10:09:54,.1900893
10:11:20,.1929558
10:12:57,.5299122
10:17:39,.1594321
10:19:19,.1334949
10:20:50,.4394091
10:22:31,1.611578
10:24:24,.2291942
10:26:11,.3178816
10:27:40,1.187991
10:29:15,.4688924
10:30:59,.2281495
10:32:44,1.818178
10:34:24,.4333797
10:35:57,.4381161
10:37:38,.2551621
10:38:59,1.316244
10:40:43,1.730364
10:42:26,.1805878
10:43:58,.2023559
10:45:50,1.342606
10:47:42,.2144555
10:49:20,.1635122
10:53:08,.6637222
10:55:02,.1394563
10:56:45,1.605396E-02
10:57:56,1.731834E-02
