starttime_VCO2_6262_1,area_VCO2_6262_1
13:33:06,.1280808
13:36:44,7.891072E-02
13:38:22,.1339866
13:40:19,7.098693E-02
13:42:23,.8142571
13:44:07,.1029603
13:45:38,.1050291
13:47:24,6.090799E-02
13:48:49,.1583426
13:50:13,.5141876
13:52:02,.7204621
13:54:09,1.019703
13:56:14,.1640399
13:59:06,6.643554E-02
14:01:27,1.077842
14:03:14,.1372543
14:04:59,.7679062
14:06:47,.6876281
14:09:15,.7128011
14:10:44,.9412019
14:12:30,.1403034
14:14:07,8.003092E-02
14:15:39,5.664695E-02
14:17:09,9.664726E-02
14:18:46,7.355679E-02
14:20:16,9.886067E-02
14:22:26,.1672249
14:23:54,6.413924E-02
14:25:19,.3885047
14:26:49,.0759559
14:28:22,9.002465E-03
14:29:37,7.91142E-03
13:33:06,1.321448
13:36:44,.2221895
13:38:22,6.011101E-02
13:40:19,.3043117
13:42:23,.2951904
13:44:07,.2045554
13:45:38,1.129774
13:47:24,.1024733
13:48:49,.2167225
13:50:13,.2331051
13:52:02,.2314128
13:54:09,.2063469
13:56:14,1.35514
13:59:06,1.874421E-02
14:01:27,.1688562
14:03:14,.2149431
14:04:59,.8923329
14:06:47,1.366056
14:09:15,.1806166
14:10:44,1.954461
14:12:30,1.046579
14:14:07,.217341
14:15:39,.130183
14:17:09,.4395424
14:18:46,.1706153
14:20:16,.9533111
14:22:26,.168262
14:23:54,.1594743
14:25:19,2.478293E-02
14:26:49,2.837525E-02
14:28:22,3.180674E-03
14:29:37,2.031398E-03
