starttime_VCO2_6262_1,area_VCO2_6262_1
11:08:21,.2892956
11:09:54,.1851517
11:11:50,.1676758
11:13:20,.4968552
11:14:55,.1707799
11:16:41,.2681673
11:18:09,.8117591
11:19:37,.1082356
11:20:56,.2292387
11:22:18,.3181682
11:23:44,.1783515
11:25:19,7.397139E-03
11:26:24,8.393873E-03
11:08:21,.6201999
11:09:54,1.185045
11:11:50,.3382793
11:13:20,.2792016
11:14:55,1.386098
11:16:41,.397948
11:18:09,.3271
11:19:37,.2409693
11:20:56,.2134652
11:22:18,.2005725
11:23:44,.3025207
11:25:19,-8.069379E-03
11:26:24,6.853624E-03
