starttime_VCO2_6262_1,area_VCO2_6262_1,n,licor,IndID,tape
11:03:04,4.95E-02,1,7000,38,white
11:04:46,9.08E-02,2,7000,39,white
11:06:05,0.5703694,3,7000,40,white
11:08:17,8.43E-02,4,7000,41,white
11:09:38,9.23E-02,5,7000,42,white
11:11:01,8.35E-02,6,7000,43,white
11:03:04,0.8270253,1,6262,38,blue
11:04:46,0.1041727,2,6262,39,blue
11:06:05,0.7717041,3,6262,40,blue
11:08:17,3.97E-02,4,6262,41,blue
11:09:38,0.1223848,5,6262,42,blue
11:11:01,0.9152294,6,6262,43,blue
