starttime_VCO2_6262_1,area_VCO2_6262_1
10:06:29,.7082656
10:09:48,1.987566E-03
10:10:33,5.600676E-02
10:12:24,.3188313
10:13:54,.8637187
10:15:53,.5443773
10:17:31,.8460329
10:19:10,5.641455E-02
10:20:33,.7194315
10:21:48,4.842461E-02
10:23:14,.0719026
10:24:48,.803327
10:26:31,8.279397E-02
10:28:07,.6901214
10:29:46,8.149599E-02
10:30:59,.2995013
10:32:20,6.322054E-02
10:33:47,.3728664
10:34:59,6.538939E-02
10:36:29,.1310523
10:37:54,5.008728E-03
10:38:49,5.413112E-03
10:06:29,8.027795E-02
10:09:48,1.338254E-03
10:10:33,1.193231
10:12:24,5.909156E-02
10:13:54,.9053795
10:15:53,.1543816
10:17:31,.9160929
10:19:10,7.766589E-02
10:20:33,6.576701E-02
10:21:48,.0169585
10:23:14,1.073764
10:24:48,.90915
10:26:31,.9645984
10:28:07,.8513682
10:29:46,9.973259E-02
10:30:59,.1239735
10:32:20,.7827498
10:33:47,2.290343E-02
10:34:59,.8126568
10:36:29,.879393
10:37:54,3.547281E-03
10:38:49,.0165469
